CaseOrder,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,const
9390,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
1496,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
9534,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
1167,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
8268,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
424,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
9120,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
3189,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
2336,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
4531,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
9124,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
6002,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
9251,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
3626,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1
6396,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1
6472,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1
3835,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1
617,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
4823,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1
5422,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1
1936,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1
5018,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1
1324,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
7564,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
9458,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1
5494,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1
8193,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
6939,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1
5799,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
2430,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
4128,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
651,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
1812,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
7016,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
6574,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
8361,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1
4931,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
6030,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
5932,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
9448,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
7985,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1
4908,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1
4960,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1
9331,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
8992,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1
8732,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
5908,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4900,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
594,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
3038,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
6728,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1
2483,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
3112,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1
5702,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1
5995,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
3171,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
9389,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
7401,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
9878,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
5784,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
4873,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
2626,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
9050,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
935,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
7695,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
9909,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
7457,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
549,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
2114,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
5663,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1
2095,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1
2187,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1
5111,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1
7659,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6887,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
6098,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1
4998,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
3584,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
5682,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1
1426,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1
7291,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
1516,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
2109,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
5686,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
6694,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1840,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
8417,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1
3767,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
2034,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
8148,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
4257,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
334,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
3494,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
5215,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1
9295,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
401,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1
9880,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
3167,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1
4817,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1
1932,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
3706,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1
8378,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1
708,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
874,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1
9338,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
7561,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
557,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9496,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1
9239,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
706,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1
5732,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
1314,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
2578,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
880,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
5102,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
5297,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
2027,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
6519,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
8113,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9177,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1
4054,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
3841,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
4978,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
2282,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1
9563,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1
6921,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1
5189,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1
3380,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
7060,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
21,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
7893,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
8572,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1514,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
8152,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
4881,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
1719,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
8998,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1
5001,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
8535,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
9931,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
1442,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
2747,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1
393,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
4228,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
4611,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1
9378,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
5349,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
3480,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
457,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
5690,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
6097,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
1690,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1
6455,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
8561,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1
4844,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
6935,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
4138,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
90,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1
5443,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
2488,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
8110,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
6454,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
8796,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1
303,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1
6563,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1
146,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1
131,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
2774,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1
507,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
9811,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
2063,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1
2726,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1
7009,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
7860,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
8567,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
7730,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
7603,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
797,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
1222,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
5217,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
7879,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2006,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
2631,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
7923,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1
9263,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1
1313,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1187,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1846,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
5695,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
4091,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1
7413,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
3344,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
4022,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
6114,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7252,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1
6972,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5590,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
7178,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1
5853,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
3117,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
5010,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1
6367,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
573,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
5352,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
8079,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
139,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
9679,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1991,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1
7443,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
3305,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
7572,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
7299,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
362,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1
9555,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1
8847,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
5375,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
2500,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1
9018,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
6742,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1
8092,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1
9551,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9480,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
356,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
7027,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1
7372,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
8387,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
3623,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
9268,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1
1071,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1
8523,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
2658,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1637,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1
2173,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1
2879,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1
8251,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
4588,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
4639,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
8924,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
4899,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
329,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
1988,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
2216,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
8060,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1
8770,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1
8563,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
4399,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
2612,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
7645,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1
1108,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
8807,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
574,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
5123,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1
9912,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
5334,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
4725,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
7973,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
2818,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
2080,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
1715,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
8211,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1
8594,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1
7637,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
1601,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
9831,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1
1707,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
4946,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
4305,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
6789,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1
7458,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
7344,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1
4951,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1
3937,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
1743,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1
2393,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
6882,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
7429,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
8574,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
5624,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1
4906,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1
4553,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1
2718,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
8982,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
8232,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
5224,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1
5735,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1
1013,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9129,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1
4549,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
8669,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1
2510,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
5158,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
2496,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1
4417,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1
5489,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1
8858,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
8459,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1
252,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1
1830,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1
8977,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1
183,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1
2230,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1
794,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1
5869,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1
4587,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
8789,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
4163,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1
9706,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1
4374,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
3396,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1
6328,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5008,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
5242,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1
6916,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
4429,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1
3399,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
490,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1
7742,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1
7483,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1
6022,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1
6211,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
668,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1
3502,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
9312,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
8656,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
2826,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1764,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
9515,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7545,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
7610,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
4634,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8022,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
8589,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1
1704,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
6805,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
1624,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1
4958,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
3849,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
5550,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
4205,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
8518,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
3131,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1
5146,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
3659,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1
5482,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7777,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
6451,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1
8829,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
9178,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
8763,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
3903,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
4915,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
6968,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1
2494,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
798,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
5510,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1
6685,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1
789,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
265,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1
313,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
7853,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3476,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
5038,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5304,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1
4162,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9022,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
6777,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
8039,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
2064,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
9194,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
3629,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
5532,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1
6914,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
6836,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1
5880,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
7709,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1005,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
9671,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
3760,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
6639,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
7388,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
2440,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1
8141,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1
8848,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
7190,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
3680,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
2276,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
1770,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1
5289,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
5967,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
312,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
4758,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1
5752,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1
3222,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1
6615,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
4373,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
5818,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1
5793,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
7075,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1
6063,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
9525,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1
1369,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
7050,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1
9101,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
9544,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
5104,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1
4848,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5077,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
6716,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
9601,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1
2008,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1
6294,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1
9161,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
1616,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
4761,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
2388,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
9335,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
5687,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
349,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
3709,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1
1807,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
8877,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1
