CaseOrder,churn,email,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,contract_One year
5563,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5564,0,17,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
5565,0,16,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1
5566,0,19,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
5567,0,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
5568,1,11,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
5569,0,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5570,0,11,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5571,0,14,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0
5572,0,16,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
5573,0,9,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0
5574,0,15,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0
5575,0,11,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
5576,0,10,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0
5577,0,9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5578,0,10,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0
5579,0,18,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0
5580,0,7,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0
5581,0,12,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
5582,0,13,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
5583,1,10,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
5584,0,11,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
5585,0,14,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1
5586,0,18,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
5587,0,10,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5588,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
5589,0,11,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
5590,0,9,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
5591,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5592,0,12,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0
5593,0,13,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
5594,0,16,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5595,0,9,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0
5596,0,12,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0
5597,1,10,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
5598,0,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
5599,0,11,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
5600,0,14,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0
5601,0,17,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
5602,0,13,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
5603,0,8,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
5604,0,18,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1
5605,0,9,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5606,0,9,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1
5607,1,15,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
5608,0,14,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
5609,1,10,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
5610,0,10,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1
5611,0,10,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1
5612,0,12,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
5613,0,13,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
5614,0,13,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
5615,0,13,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
5616,0,14,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
5617,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
5618,0,15,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
5619,0,13,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
5620,0,16,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
5621,0,10,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
5622,0,12,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
5623,0,13,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1
5624,0,11,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
5625,0,4,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1
5626,0,13,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5627,0,12,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
5628,0,8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
5629,0,9,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
5630,0,10,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1
5631,0,15,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
5632,0,16,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1
5633,0,10,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
5634,0,13,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
5635,0,15,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
5636,0,10,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
5637,0,9,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5638,0,12,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
5639,0,13,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
5640,0,17,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
5641,1,13,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
5642,0,7,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
5643,0,16,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
5644,0,8,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
5645,0,12,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
5646,0,14,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
5647,0,10,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
5648,0,13,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5649,0,10,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5650,0,16,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
5651,0,17,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
5652,0,13,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1
5653,1,11,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0
5654,0,15,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1
5655,0,12,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
5656,0,19,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1
5657,1,9,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
5658,0,15,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1
5659,0,11,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
5660,0,13,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
5661,0,20,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0
5662,0,14,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1
5663,0,14,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
5664,0,12,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
5665,0,9,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
5666,0,15,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1
5667,0,13,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
5668,0,13,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5669,1,9,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0
5670,0,11,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
5671,0,14,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0
5672,0,13,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
5673,0,9,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0
5674,0,9,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
5675,0,14,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
5676,0,11,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
5677,0,11,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5678,0,12,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
5679,0,10,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
5680,0,10,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
5681,0,17,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
5682,0,12,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0
5683,0,13,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5684,0,13,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
5685,0,16,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
5686,0,17,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0
5687,0,17,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
5688,0,11,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
5689,0,13,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
5690,0,11,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
5691,0,7,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
5692,0,10,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
5693,0,14,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
5694,0,12,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
5695,0,12,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
5696,0,9,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
5697,0,10,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
5698,0,17,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
5699,0,14,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
5700,0,9,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
5701,0,11,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
5702,0,11,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0
5703,0,16,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
5704,0,17,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
5705,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5706,0,8,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0
5707,0,17,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
5708,1,12,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
5709,0,10,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
5710,0,14,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
5711,0,15,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0
5712,0,16,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
5713,0,10,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
5714,0,17,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
5715,0,13,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0
5716,0,18,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
5717,0,9,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
5718,0,11,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0
5719,0,15,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0
5720,0,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
5721,0,15,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
5722,0,15,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
5723,0,11,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
5724,0,17,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
5725,0,9,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
5726,0,13,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
5727,0,11,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0
5728,0,10,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
5729,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5730,0,17,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
5731,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5732,0,14,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
5733,0,12,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0
5734,0,12,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1
5735,0,12,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
5736,0,14,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
5737,0,11,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
5738,0,14,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
5739,0,14,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
5740,0,11,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
5741,0,9,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
5742,0,17,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5743,0,9,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
5744,0,12,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
5745,0,11,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
5746,0,14,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0
5747,0,6,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0
5748,1,12,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0
5749,0,12,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
5750,0,12,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0
5751,0,11,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5752,0,10,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0
5753,0,8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
5754,0,13,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
5755,0,15,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0
5756,0,9,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
5757,0,16,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
5758,0,15,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
5759,0,9,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
5760,0,13,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
5761,0,11,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
5762,0,14,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
5763,0,14,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5764,0,14,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
5765,0,13,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0
5766,1,7,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
5767,0,10,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
5768,0,13,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
5769,0,13,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
5770,0,9,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
5771,0,10,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
5772,0,10,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1
5773,0,12,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1
5774,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
5775,0,17,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0
5776,0,15,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1
5777,0,12,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
5778,0,10,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
5779,0,12,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
5780,1,14,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
5781,0,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5782,0,9,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
5783,0,16,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
5784,0,18,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
5785,0,18,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
5786,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5787,0,13,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
5788,0,16,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
5789,0,12,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
5790,0,14,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
5791,0,14,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
5792,0,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5793,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5794,0,11,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
5795,0,17,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1
5796,0,17,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
5797,0,18,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
5798,0,11,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
5799,0,15,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
5800,0,12,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
5801,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5802,0,10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5803,0,8,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
5804,0,13,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0
5805,0,10,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
5806,0,10,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1
5807,0,11,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1
5808,0,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5809,0,11,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
5810,0,8,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
5811,0,10,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
5812,0,8,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
5813,0,15,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
5814,0,15,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
5815,0,15,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0
5816,0,12,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
5817,1,15,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0
5818,0,10,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
5819,0,7,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0
5820,0,17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5821,0,11,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
5822,0,14,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0
5823,0,12,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5824,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5825,0,11,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
5826,0,10,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
5827,0,7,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
5828,0,12,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5829,0,13,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
5830,0,10,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
5831,0,10,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0
5832,0,9,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
5833,0,18,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0
5834,0,13,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
5835,0,7,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
5836,0,13,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
5837,0,12,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1
5838,1,13,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0
5839,0,8,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
5840,0,12,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0
5841,0,13,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0
5842,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5843,0,10,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
5844,0,11,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
5845,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
5846,0,8,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0
5847,0,14,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
5848,1,14,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
5849,0,10,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
5850,1,5,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0
5851,0,5,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
5852,0,14,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
5853,0,11,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
5854,0,16,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
5855,0,11,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
5856,0,17,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
5857,0,13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5858,0,8,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
5859,0,11,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0
5860,0,14,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
5861,0,11,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1
5862,1,13,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
5863,0,10,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
5864,0,8,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0
5865,0,13,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
5866,0,12,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0
5867,0,7,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
5868,1,15,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
5869,0,13,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
5870,0,10,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0
5871,0,8,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
5872,0,14,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
5873,0,8,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1
5874,0,15,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
5875,1,11,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0
5876,0,18,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1
5877,0,16,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
5878,0,14,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
5879,0,9,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
5880,0,11,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0
5881,0,15,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
5882,0,14,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5883,1,19,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
5884,0,16,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1
5885,0,14,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
5886,0,20,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0
5887,0,11,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
5888,0,14,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
5889,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
5890,0,16,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0
5891,0,12,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
5892,1,15,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
5893,0,12,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1
5894,0,7,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5895,0,13,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
5896,0,13,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
5897,0,7,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
5898,0,8,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
5899,1,10,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
5900,0,10,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
5901,0,14,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
5902,0,14,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
5903,0,5,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
5904,0,10,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
5905,0,10,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5906,0,11,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
5907,0,12,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
5908,0,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5909,0,8,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
5910,0,7,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
5911,0,16,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0
5912,0,10,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
5913,1,13,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0
5914,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5915,0,11,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5916,0,18,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1
5917,0,12,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
5918,1,15,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
5919,0,14,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5920,0,11,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0
5921,0,9,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0
5922,1,12,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0
5923,0,9,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0
5924,0,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5925,0,8,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
5926,0,12,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1
5927,0,13,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
5928,0,13,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
5929,0,18,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
5930,0,13,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
5931,0,15,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
5932,0,15,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
5933,0,18,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
5934,0,11,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
5935,0,18,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
5936,0,14,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
5937,0,8,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
