CaseOrder,children,age,online_security,monthly_charge,bandwidth_gb_year
910,0,48,0,182.467607,927.9297296
5386,1,81,1,165.0182,5331.216027
1997,0,26,1,174.958118,2193.593711
1867,2,57,1,114.972827,959.951483
1843,6,58,0,92.455141,1653.165932
2498,5,62,1,154.9755,2007.430866
202,0,52,0,194.999168,2007.303617
7906,2,20,0,242.6281,5896.135561
7725,2,67,0,169.9928,4932.256357
5055,1,42,0,184.9634,5568.099221
5890,3,69,0,184.967,5655.455765
4007,0,52,1,132.5127,874.6357853
9902,9,72,0,222.6143,6680.274618
2703,4,68,1,149.9598,1150.114958
3450,3,75,1,129.9926,1116.324602
332,0,22,0,262.610632,1758.735654
7140,0,52,1,194.9581,6161.278314
8961,3,59,1,172.4624,6193.73618
9820,2,58,1,129.9598,6592.588984
7177,0,69,1,127.4958,5480.31735
2460,3,73,0,127.4601,1881.485804
1775,1,79,0,184.967019,1197.086571
6629,0,64,1,184.9715,5826.681585
7597,2,32,0,210.1051,6953.434775
7987,1,83,1,117.4686,6273.600277
2687,4,25,0,220.1615,1686.732783
9148,4,34,1,162.4653,6839.025934
990,0,38,0,149.948316,732.3533606
9047,5,65,0,139.9512,5467.641304
8349,2,60,1,207.4974,3878.814514
8876,1,63,1,207.4811,5351.338273
8551,0,77,0,112.4551,4224.557626
5807,0,53,1,149.9598,5761.220242
8734,0,18,1,174.9618,5474.791065
8698,4,74,0,124.9643,4626.563441
6575,0,32,0,139.9678,5295.005642
3053,1,82,0,202.4433,1540.003272
8638,1,71,1,169.9741,6129.316509
5463,2,22,1,119.9568,6655.981104
174,0,26,0,204.949594,1261.177198
4955,3,66,1,114.9728,501.6283743
4616,3,75,0,240.1149,1569.259659
3322,2,83,0,157.4698,2013.177858
7066,1,81,1,207.4974,6166.675945
6247,4,58,1,162.497,5649.03958
6746,0,76,0,159.9642,5964.869164
3373,2,86,1,255.1417,1023.75368
6049,4,33,1,140.0013,6515.441262
3312,4,51,0,265.147,1308.576837
7417,1,29,0,117.4392,6550.573563
7294,2,68,1,142.4827,4760.987806
7585,7,48,0,124.9607,5447.621158
9378,1,73,0,149.9776,5425.114173
8812,0,86,1,207.4811,4042.115496
8161,0,32,0,182.4608,5118.061873
4680,3,64,0,160.0122,1192.115613
3404,9,59,0,114.9658,944.6665184
19,3,61,0,152.490739,1833.0967
3692,0,48,0,182.447,821.6574124
8655,2,26,1,245.1283,4967.376182
4097,6,18,0,172.4742,1547.496008
3629,7,73,1,139.9861,1430.966496
8863,0,61,0,214.9663,6206.176515
2175,0,60,0,172.4733,1175.631327
1357,1,74,0,182.446995,1249.494056
5003,1,20,0,169.9671,5579.99579
7392,2,79,0,147.4738,4239.183678
6923,3,42,0,214.9663,5695.993093
5824,2,37,0,147.4421,5837.517911
9503,2,32,0,255.1372,6406.812827
5671,0,41,0,227.4754,5227.179847
3113,10,85,0,167.4564,1383.430229
183,7,23,0,139.983006,2392.203409
3643,4,44,1,120.0035,717.7031752
8858,3,33,0,139.983,5283.145343
1813,1,60,0,117.472036,995.3392925
7876,1,83,0,220.1478,6266.666067
8498,0,37,0,194.9699,4608.506607
4913,1,75,0,255.1198,1943.387485
5669,1,61,1,235.1555,4638.796434
8543,1,63,1,277.6513,4563.265438
1801,1,36,1,182.497044,1062.905651
9252,0,20,0,147.4893,5518.35161
2430,1,25,0,179.9476,2023.901526
5483,4,57,1,114.9728,5769.179556
6762,0,24,0,167.4564,5041.432965
9840,2,65,1,175.0211,5819.074546
9636,2,49,1,222.6326,5441.651124
1969,0,62,0,207.609354,738.5002845
8340,3,35,1,184.9647,5807.53439
8142,7,32,1,152.4555,5934.44869
7697,3,73,1,270.1604,4868.722454
7542,3,33,0,127.4601,5590.851555
4988,2,31,0,242.6143,1763.825951
9757,1,65,0,137.4392,4357.294542
4651,4,87,0,172.4733,624.0528147
1160,3,56,0,222.61428,1898.286119
1214,3,31,0,157.469817,554.7295152
7337,1,61,0,194.9768,5210.637512
1326,2,41,1,245.131966,1128.690355
7513,1,37,0,212.6415,5744.847584
7581,1,81,0,179.9476,5874.548599
4797,0,83,1,127.5112,636.617816
6797,4,48,0,147.4893,4986.869447
5809,2,54,0,162.4538,5641.701018
5944,1,59,1,212.6228,6746.166459
9284,4,44,1,127.4958,5163.3129
8145,3,40,0,182.49,4890.236009
1456,3,30,0,242.628057,1015.71304
5411,2,71,0,172.4742,5010.797341
7130,10,53,1,172.4624,5241.552098
8893,0,19,1,164.9853,6717.631884
4963,2,65,1,212.6228,2110.283707
2801,2,76,0,117.4392,1069.152457
1645,2,41,0,275.133571,1615.418802
2141,3,61,0,184.9496,1566.320356
4537,1,84,0,144.9607,1835.575859
4458,1,36,0,124.9643,2025.167432
8952,1,69,0,144.9607,5393.30138
5587,9,22,0,114.9838,5678.725935
4379,2,26,0,127.4887,1308.744827
730,2,66,1,222.649979,3113.451696
4358,3,50,1,127.482,2097.12893
7749,1,66,1,204.961,6197.953836
6717,0,45,1,182.4833,4484.747789
1937,2,69,0,255.119794,1585.705665
3794,3,27,0,157.4836,1818.78969
3737,4,18,0,182.4538,1700.981258
2262,2,62,1,129.9926,590.2497674
4006,0,43,1,212.6695,1890.634177
1111,2,39,1,152.479779,1996.645842
9029,0,58,1,174.9919,3866.102336
5481,1,46,0,182.4433,5296.312677
2999,2,46,0,139.983,1622.06829
2395,1,20,1,162.497,1400.182241
1186,1,84,0,220.114868,1524.945096
2008,1,43,0,235.1372,1206.875735
194,0,33,1,174.961766,1261.032763
5612,3,62,0,152.4742,4869.487736
2902,0,18,0,252.6378,1489.056859
579,8,35,0,92.455141,1193.589255
6220,3,88,1,172.4848,5593.760801
5526,4,34,0,242.6106,6473.341815
772,4,76,0,172.470522,1587.044822
7840,2,32,0,252.6378,5165.616078
2396,3,39,0,210.1051,1923.446501
1479,4,71,0,149.984492,1488.81735
1847,1,51,1,162.452604,946.1849643
9109,2,31,1,242.6326,6181.959795
4275,1,74,1,219.9902,1893.24474
3741,2,81,1,257.6513,2509.367174
4601,2,39,0,169.9671,1349.872551
8088,4,50,1,165.0182,5526.132591
8711,1,20,0,117.472,4321.775833
6677,4,58,0,137.4872,5769.653638
6376,1,46,1,142.4827,4786.931622
8125,4,32,0,187.6094,4463.792034
9539,1,35,0,159.965,4933.193936
4916,1,63,0,147.4421,645.1544646
2074,0,49,1,149.9598,967.4628508
4755,1,47,0,182.4433,2275.34376
1897,1,27,0,79.978861,1081.14434
8553,3,82,0,124.9607,4212.149496
6703,4,27,0,134.9509,5114.144656
6318,0,84,1,114.9728,5291.934219
3660,6,74,0,129.995,822.6124438
6582,1,86,1,107.4806,5359.319798
2380,0,48,0,179.9794,1939.097667
1448,4,32,0,182.490006,985.3722849
343,0,51,0,169.937833,1022.415622
5128,6,82,0,149.9621,5349.831255
3137,0,74,0,149.9845,1023.685781
2528,0,30,0,112.4551,254.7465501
728,4,44,0,129.948316,1449.202089
4578,0,21,0,172.4441,2141.091982
977,1,20,0,210.138,804.489391
8392,0,74,1,152.4555,6426.704792
5444,1,47,0,104.9643,6336.618694
9035,2,50,0,159.9805,4427.375175
3517,3,58,0,179.9656,2196.794349
7976,2,60,0,275.1336,6263.672907
9788,1,73,1,137.4978,5186.710991
3941,0,50,0,252.624,1121.796023
1300,3,19,0,147.442069,746.2481195
9765,1,71,0,137.4836,4399.170365
1349,0,56,0,162.471255,1024.582571
661,1,65,0,214.966286,961.1315871
5887,3,29,0,117.4872,6470.044027
1493,1,69,0,139.983006,1665.50808
9947,8,22,1,202.65,7158.98153
4590,1,53,0,184.967,904.3179865
8531,3,74,0,127.4586,5738.328374
5155,1,33,0,162.4713,5760.908084
2316,1,49,0,134.9509,1201.308416
9615,2,45,0,252.624,5938.712727
9578,1,46,0,169.9378,4716.874438
7025,0,45,1,257.6513,6681.250538
1086,0,75,0,202.443347,1671.835787
2525,0,47,1,255.1555,864.371328
8969,0,55,0,275.1336,5171.047626
5375,3,19,1,172.4624,5764.752948
3199,3,77,1,149.989,1604.504838
5752,2,68,0,139.983,5849.463694
4009,1,22,1,232.6228,2554.531054
5718,2,65,1,149.989,4281.425931
6658,2,37,0,134.9509,4148.530189
9358,0,67,0,124.9607,5222.447526
8791,0,72,1,155.0084,5048.669549
68,1,78,0,207.609354,1323.028419
7924,1,43,0,159.9642,5722.812198
41,3,21,0,172.457857,1310.137419
2270,4,26,1,142.4827,1652.589596
2382,1,67,1,129.9598,1253.992994
7342,1,25,1,172.4555,5734.616741
9962,0,29,0,147.4738,4730.295335
4917,1,68,1,172.4555,1006.466252
5323,0,62,1,277.6375,4317.109974
5774,0,82,1,114.9728,4895.745165
6233,0,55,1,147.4783,5683.351672
6964,0,27,0,139.965,6545.565039
3448,1,41,0,192.4404,2037.426425
6817,0,61,1,247.6647,5988.65378
2368,4,40,1,235.1591,1542.3033
7982,0,75,1,107.482,4616.664022
8167,2,53,0,147.4601,4832.149028
2513,1,27,0,164.967,1700.500703
9620,1,36,0,139.9678,5731.573712
2724,4,30,0,159.965,1245.735579
5949,4,77,0,149.9845,6101.954062
9186,1,32,0,169.9378,5056.498128
9005,1,82,0,187.6422,6236.37892
1144,3,74,1,169.974105,584.4226607
9737,2,77,0,192.4705,5251.895843
7223,3,85,1,235.1591,6260.501439
8293,3,19,1,117.4835,6160.553033
9221,4,66,0,220.1323,4203.265113
4729,1,44,0,182.447,875.6471402
5495,3,62,1,210.1563,5854.565694
5756,2,33,1,137.4686,5269.998748
7563,1,36,1,190.127,4499.020965
3790,2,19,0,200.1652,914.9491958
2221,2,29,1,149.9778,634.9659165
5076,1,57,1,149.9741,6015.602918
2332,0,46,1,204.961,1158.223413
5395,3,51,0,200.1185,6747.936863
7440,2,69,0,220.1615,4962.835767
8068,0,22,0,240.1149,6234.573082
7091,2,58,0,159.9512,3771.873422
9337,1,35,0,159.9512,3376.351709
4089,0,63,1,129.9598,1185.421568
1968,1,64,0,162.45383,1367.4247
9364,3,88,0,204.9797,4373.931443
9797,1,81,0,147.4738,4725.259403
6758,0,67,1,184.9715,4206.817797
9587,9,29,0,92.45514,6208.587013
4366,1,40,1,187.4673,1531.68836
7000,2,85,0,149.9913,5868.938643
424,0,40,0,182.460772,1614.544362
281,1,63,0,137.439154,1961.923965
1905,4,21,0,127.442069,1575.771505
596,4,38,0,134.950905,567.3663629
8580,1,66,0,137.4684,5101.031717
3918,1,56,0,194.9992,801.1054209
6143,0,62,1,267.6647,5544.854265
5662,6,53,1,172.4624,4991.819551
5779,10,39,1,172.4624,6484.787518
3619,1,56,1,149.989,413.1912075
6846,1,36,0,252.6378,5528.201163
840,3,57,0,157.483594,575.2472429
4597,0,25,0,114.9509,2327.656652
7497,8,73,1,164.9889,6036.666027
142,1,84,0,192.440432,513.237305
2598,0,44,0,139.965,3068.956506
6702,10,47,0,149.9483,3857.992654
7757,2,21,0,252.624,5848.614354
1378,4,40,1,190.159922,1887.197833
3675,2,72,0,112.4844,982.9761431
8771,10,39,0,144.9607,5667.006419
9896,0,24,1,140.0342,5702.028301
6363,3,48,1,117.4835,5311.260793
4742,0,68,1,190.127,1673.34866
3809,3,66,0,194.9525,1402.943949
1139,2,27,0,162.493654,1241.311162
2258,2,23,1,255.1555,1004.770111
7866,5,77,1,257.6513,6904.05739
1788,1,88,0,124.964303,386.8447822
3939,0,75,1,222.65,768.9098018
9317,1,73,1,222.65,6355.992915
4647,0,80,1,245.1283,2335.858768
460,0,87,0,179.965581,1021.482609
6116,0,24,0,200.1185,6060.749169
9543,3,56,0,127.4586,5420.694461
949,0,89,1,210.12704,594.5451059
3701,4,69,0,182.4433,2159.000591
1337,0,58,0,104.97808,1170.35317
6371,0,81,0,147.4421,4719.805869
4629,10,55,1,199.9902,1997.36133
6287,1,74,1,174.9755,6166.889012
5926,3,62,0,230.1051,5519.813683
5935,1,77,0,192.4567,4945.69374
6041,4,63,0,184.9797,5788.90717
442,2,48,1,127.478341,1387.016004
6660,1,40,0,275.1336,4950.568297
1603,7,45,0,197.472533,1454.360571
2239,0,44,0,159.983,2351.365618
640,1,39,0,159.965008,640.3809858
9821,0,36,0,159.9512,5447.157334
3831,0,48,0,169.9447,688.5203813
9396,0,68,1,117.4686,6025.459819
6145,3,56,0,220.1185,6016.072225
7986,4,30,0,92.5018,4044.807347
9053,3,73,0,137.5165,3928.936853
6345,0,45,1,222.6362,5313.394028
2502,0,56,1,152.5104,1610.027119
1959,1,22,0,187.609354,1971.843122
1071,3,36,1,164.985293,1156.192762
156,1,46,0,220.118516,1669.202417
2296,0,32,0,210.1051,2230.867361
9802,0,51,0,232.6378,5234.1788
4579,1,74,1,197.4876,729.7825005
1090,0,40,1,202.649979,1653.999552
6050,7,19,1,154.9618,6632.42053
6416,1,25,0,255.1198,6061.603654
2941,4,29,0,192.4705,1752.536989
724,0,64,0,104.964303,1573.289677
4385,1,87,1,187.4673,1324.19186
931,0,37,1,184.971516,806.2451255
2910,1,22,0,217.4725,1962.047024
7846,1,23,0,137.5165,6104.598627
6764,3,45,1,222.6326,6240.770429
8389,5,75,0,104.9781,5706.02232
6417,4,24,1,142.5007,6277.33482
896,0,55,0,182.476229,596.3449707
3248,1,73,0,137.4872,463.388528
2327,1,40,0,255.1198,1903.763394
7097,2,69,0,114.9509,5085.811636
9506,2,66,0,125.0073,4535.472251
7582,8,39,0,159.9512,6176.702519
9743,1,58,1,155.0084,5513.184333
5039,1,28,1,207.4974,4180.815992
6451,0,62,1,222.6326,4985.725486
4137,3,41,1,95.01949,796.4508318
9249,5,67,1,117.5152,5970.386278
1716,3,27,0,182.460772,1266.19109
1699,4,74,1,152.510442,1638.383088
9691,0,21,0,129.995,4315.294634
9550,2,78,1,172.4624,5978.105413
9972,1,30,0,137.4836,5508.347828
8225,1,84,1,184.9715,4431.737277
3832,2,53,1,197.484,1537.896278
6300,8,19,1,164.9853,6988.657427
3349,3,24,0,210.1518,1006.003672
9519,4,84,0,182.49,5998.639237
986,4,31,1,222.636202,2323.778584
1822,4,39,1,107.528648,1104.883551
4572,0,32,0,117.4858,1309.247153
588,0,58,0,114.965789,386.0863102
9758,6,21,1,265.1283,6714.393196
5078,2,22,0,242.6106,6070.361595
7783,3,48,0,179.9794,4459.144157
8324,1,76,0,192.4705,3938.300864
9523,0,71,0,275.1198,5498.125633
9968,0,87,0,210.1051,6524.465811
5484,2,75,1,232.6228,4726.095224
7747,1,42,0,230.1051,6349.139653
9281,1,57,0,147.4421,5712.51151
5515,4,28,1,127.525,5929.012302
9528,3,25,1,197.4945,5949.914693
8872,6,65,1,222.6326,6594.127635
5554,0,49,0,162.447,5782.142746
3558,0,35,1,127.4958,1537.706248
1396,2,55,0,242.628057,961.4921994
265,0,37,1,225.145743,2436.57146
3548,2,85,1,120.0049,639.623576
6845,3,34,1,149.9598,5718.105902
7629,4,32,0,125.0073,4502.462771
6789,1,25,0,149.9447,6273.352469
3070,0,25,0,127.475,1554.131756
5026,4,27,0,159.9349,5459.257498
8397,0,43,0,235.1372,6692.362545
3865,1,29,1,169.9741,1747.966742
9073,4,73,0,124.9781,6101.379973
2401,2,54,1,210.127,970.6301192
6275,3,56,0,152.4441,4808.350315
8485,4,71,1,172.4555,5398.88963
3712,0,38,1,119.9568,1725.42639
247,0,41,0,200.118516,1464.035068
1595,4,66,1,182.465269,515.5449981
9683,0,84,0,184.9496,4998.863127
1530,0,61,0,240.114868,1930.538667
8224,4,21,1,255.1417,5851.168448
924,3,67,0,204.949594,876.2446802
7554,2,41,0,179.9476,4681.487886
4365,3,25,0,265.147,1478.745798
670,3,74,0,102.474625,406.5230396
3605,4,48,1,119.9568,1782.001605
5109,2,38,0,152.4579,5233.690338
1911,5,79,1,197.494455,1428.608241
8345,4,84,0,169.9671,5107.688262
5249,4,23,0,210.1051,6521.587044
7184,3,89,0,117.4392,4615.321143
3959,2,82,0,127.4887,702.030012
6958,3,64,1,162.5119,5450.60098
6027,0,75,0,220.1478,6284.162335
5644,0,78,0,252.6378,6131.484263
2697,0,72,1,174.9882,2540.062525
2592,2,53,1,139.9875,1342.337702
5907,5,24,1,184.9647,6294.155657
1782,1,21,0,144.960655,968.8971697
6510,9,49,0,222.6281,5142.752759
3014,1,39,0,255.1336,1965.90329
7134,7,51,0,127.4601,6096.007893
2308,3,29,1,119.9568,2020.782911
7277,1,76,0,182.447,5993.09022
3691,2,59,1,152.4952,1149.009681
688,3,74,0,232.641455,1328.568048
6012,3,48,1,162.4653,5994.735404
7072,0,60,0,102.4746,5083.099357
613,2,46,0,134.950905,986.2673645
7168,8,26,0,129.995,5847.186613
9206,3,80,1,182.4833,5087.557363
3201,2,40,0,79.97886,790.2154278
2268,3,74,1,277.6513,2914.993204
9782,2,87,0,220.1615,6077.760962
6630,1,54,1,152.4624,6657.053711
4136,1,19,0,242.6435,2616.565517
1899,8,34,0,152.457857,3934.848461
9531,3,78,0,207.6094,5921.501848
8154,0,86,0,162.4608,5816.619375
259,3,38,0,114.997564,854.2977548
2925,1,78,1,177.4876,948.6927365
9425,1,65,1,142.4827,5562.080707
4944,0,77,1,232.6228,828.1128045
2823,0,50,1,222.65,1057.31768
6530,4,42,1,127.482,5267.174112
3340,5,71,0,182.447,985.2729584
3526,8,58,0,124.9781,484.8655509
4564,0,36,0,232.6415,1161.766944
9657,2,76,1,202.6362,6603.944194
7909,5,73,1,174.9882,4888.511162
5330,3,40,1,152.4624,4828.2039
5224,0,48,1,144.9889,6192.147248
2286,10,85,0,255.1372,1151.849425
6064,2,76,0,232.6707,6134.954553
4655,1,62,0,242.6281,763.7549084
5001,2,80,1,169.9741,3632.236502
6711,1,41,0,112.4551,3171.439732
9325,1,23,0,124.9781,5690.433807
485,5,33,0,167.456419,538.1168657
2212,0,40,1,195.0062,919.5165157
5417,3,42,0,232.624,6739.19212
7564,4,79,0,287.6427,4539.933056
2556,0,54,1,222.6792,837.2614393
8,2,30,0,114.950905,979.6127078
3658,0,71,0,159.9794,1455.89147
6412,0,19,0,149.9928,5855.929799
9165,3,81,0,104.9629,5934.090437
4875,0,87,0,232.6415,512.1675846
4403,0,33,0,179.9476,581.3197743
8917,0,18,0,134.9801,5688.797995
5547,2,73,0,124.9781,5145.473955
5298,3,69,0,149.9378,5794.255165
2427,0,87,0,112.4551,1038.379263
6745,0,81,1,174.9882,4967.421648
1815,0,39,1,152.510442,1559.323963
6823,2,58,1,164.9889,5635.275035
9626,5,75,1,245.1457,6265.320961
2275,0,78,0,152.4579,1586.408716
1012,1,53,0,137.439154,2278.858365
1578,10,53,0,252.637807,1242.543701
7265,4,21,1,207.4673,5146.161642
1068,4,63,1,210.12704,1857.751688
1992,3,30,0,182.446995,937.3165462
3971,1,35,0,207.6386,1132.054698
9074,1,21,0,147.4421,5087.668651
5880,2,62,0,217.4725,6002.159687
8431,4,80,0,262.6106,5836.607029
4543,0,75,1,225.1457,1340.927976
9327,0,41,0,147.4421,5432.940887
7194,4,35,1,154.9755,5484.556598
3868,2,55,1,139.9875,2143.189724
9416,0,68,0,179.9476,5978.10151
6824,3,22,0,92.45514,4221.824522
3049,0,49,0,137.4836,768.6735365
782,0,21,0,262.610632,1509.912313
6748,1,59,1,107.4806,3997.551698
2676,3,50,1,187.4847,967.8404944
1750,1,77,1,202.636202,1608.002659
6223,4,32,0,200.1323,5899.937578
7947,0,58,0,265.147,6392.803419
2792,8,27,1,267.6647,2210.449566
6520,1,70,1,154.9919,5109.745716
5775,4,41,0,139.983,5562.051941
6358,1,18,0,204.9634,6430.118112
4980,2,20,1,255.1417,1470.429882
7589,0,86,1,229.9931,4346.836338
1092,1,71,0,182.467607,1912.109481
6527,2,84,1,149.9778,3913.652398
9608,3,73,0,102.4746,5605.5846
4628,0,57,0,124.9781,323.751566
2325,0,58,0,104.9643,2006.106282
6535,1,34,0,149.9447,4894.222619
8972,0,44,1,129.9598,5308.256406
5056,0,18,0,220.1149,6815.305528
2609,4,68,0,124.9607,673.250968
9021,1,63,0,127.4887,5662.729675
2291,1,46,1,194.9581,968.2908707
1728,1,80,0,149.962093,1333.444788
611,1,89,0,169.967067,1321.193696
4667,2,84,0,129.995,636.2377993
8052,2,89,1,167.4847,6192.473684
5414,3,19,0,172.4579,5030.771701
344,0,57,0,207.475448,1284.442486
4684,1,27,0,79.97886,371.8766911
8785,3,88,0,112.4551,5802.742727
3751,2,76,0,117.4392,1943.981469
8454,4,37,0,287.6427,6347.9348
9308,1,24,0,202.4433,6071.169112
6000,3,65,0,182.447,6269.306466
3216,4,46,0,159.965,1492.297826
98,10,23,1,187.484705,1956.7337
7388,4,40,0,169.9928,5160.332033
7666,1,21,0,197.6288,5845.877831
5177,7,46,1,162.5007,5953.091281
7280,3,78,1,162.4653,6442.923528
6166,0,27,0,149.9447,5841.516274
1538,0,22,1,119.95684,988.3956919
3589,1,26,0,112.4551,506.5377808
9443,1,32,1,175.0062,4129.863047
6986,1,35,0,92.5018,5222.892116
3649,0,75,1,162.4689,959.4182525
2658,0,20,1,159.9875,877.2126863
9827,0,67,1,137.4686,4610.508173
1518,3,29,1,132.466002,1064.888301
5062,0,60,0,172.4705,4888.954667
9350,0,73,1,165.0182,3891.731564
4625,4,41,0,79.97886,979.2710238
4273,2,69,0,222.6281,3365.186813
3670,2,57,1,142.5007,1435.659724
6567,4,30,0,204.9496,3692.038737
5801,2,77,0,112.4551,4939.550584
2091,4,44,0,192.4705,2261.179586
7098,0,40,0,197.6288,6291.972267
6172,2,27,0,129.9621,6745.232916
573,6,83,0,220.114868,1631.872719
9559,4,59,1,144.9889,5838.500288
4689,0,77,0,159.9942,1459.766208
9075,1,43,0,149.9621,5381.382441
3063,1,29,1,152.4624,1530.742396
9294,6,51,0,220.1323,6055.261009
6471,0,29,1,187.4673,6540.915805
7161,1,44,1,129.9778,6175.920386
6634,1,32,0,92.5018,3208.1605
8492,3,51,1,182.4653,5450.903985
7926,1,29,0,139.9349,5022.316317
7346,4,49,1,174.9919,5976.795747
6305,1,28,0,112.4844,5838.7225
7901,1,89,0,152.4907,4745.853799
9440,1,21,0,194.9663,5638.438682
8186,0,52,0,137.4872,5817.251946
4480,0,22,0,275.1336,960.0935745
4949,2,45,0,137.5165,342.5038822
5977,1,27,0,200.1185,6661.40216
371,4,82,0,194.976769,1923.549943
1939,4,79,0,184.963371,1115.319187
2353,10,64,0,265.147,2212.360308
7128,10,54,0,159.9942,4652.112318
1754,4,23,0,194.969934,1956.469091
3671,7,59,1,117.5152,937.3671919
7299,3,63,0,162.4538,5203.678475
3653,0,62,0,157.4836,2142.048492
5202,1,22,0,204.9797,5999.675904
7910,5,69,0,117.4392,5975.364608
2362,2,85,0,220.1185,1317.291468
4261,0,36,0,114.9658,1638.079725
5433,1,89,0,124.9643,5796.999774
6286,3,19,0,207.6094,4357.22211
4992,2,57,0,114.9658,1343.149177
7601,4,50,0,92.45514,5319.904812
9463,4,36,0,112.4551,4899.165964
3738,0,58,0,147.4601,1544.583357
7521,1,43,0,92.48802,5184.174341
8560,3,63,1,200.1465,5771.07207
8927,3,58,1,235.1555,5605.985814
9991,1,68,0,192.4404,5590.205755
5592,0,83,1,187.4974,5779.744736
1172,0,81,0,252.637807,804.3790601
7371,3,44,0,159.9805,5486.682465
7938,0,27,0,124.9607,5951.771265
8087,3,75,1,169.9741,5629.354953
1423,3,56,0,139.934918,1011.509096
6783,1,49,1,94.97283,4753.29229
9444,2,84,0,207.6094,4728.350252
8140,5,36,0,242.6106,4839.958124
9351,2,42,1,129.9598,6374.14986
8019,4,32,1,187.4847,3798.942746
6340,3,48,1,132.466,4926.848896
9648,0,39,0,187.656,6023.656633
875,3,32,1,225.145743,2539.76136
2298,2,48,1,245.132,1403.556394
2644,4,43,0,240.1149,1024.131285
7532,1,33,1,172.4624,6262.849668
1720,0,36,1,154.975543,1827.283455
5348,3,79,0,147.4564,5449.470206
5933,0,73,1,129.9598,6317.989438
841,0,65,0,200.118516,2441.022927
9938,1,65,1,117.4835,4899.037694
582,2,50,0,179.947583,879.6579171
205,0,20,1,129.976324,822.3008694
1642,1,73,0,157.469817,1299.5973
2015,8,29,0,184.9634,2710.705946
3254,0,45,0,124.9643,310.8595496
7541,1,68,1,195.0062,4947.739322
906,2,67,0,127.488728,1234.176575
632,2,81,0,207.609354,2031.266556
8421,1,77,1,242.6326,4972.337033
7824,0,69,0,149.9483,5691.423795
